STATION,NAME,DATE,PGTM,PRCP,SNOW,TMAX,TMIN,TSUN
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/3/2008,1001,0,0,50,34,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/4/2008,1827,0,0,61,34,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/5/2008,1739,0,0,56,30,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/6/2008,1713,0,0,64,37,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/7/2008,1532,0.24,0,60,43,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/8/2008,1143,0,0,56,34,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/9/2008,1414,0,0,58,34,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/10/2008,2300,0.38,0.3,52,33,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/11/2008,1022,0.04,0.2,49,33,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/12/2008,1550,0,0,47,31,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/13/2008,2357,0.13,0,52,36,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/14/2008,1546,0,0,63,35,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/15/2008,1806,0,0,67,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/16/2008,1639,0.01,0,74,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/17/2008,1515,0.05,0,61,40,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/18/2008,1302,0,0,56,35,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/19/2008,1204,0,0,53,35,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/20/2008,1412,0,0,59,43,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/21/2008,1350,0,0,64,38,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/22/2008,1817,0,0,57,38,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/23/2008,1440,0,0,59,41,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/24/2008,1151,0,0,63,41,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/25/2008,1158,0.37,0,67,44,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/26/2008,1008,0.07,0,64,36,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/27/2008,1126,0,0,56,31,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/28/2008,1730,0,0,69,40,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/29/2008,1424,0.42,0,68,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/30/2008,2208,0.11,0,64,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",5/31/2008,915,0,0,68,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/1/2008,1556,0.13,0,78,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/2/2008,423,0,0,60,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/3/2008,1333,0.01,0,58,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/4/2008,1102,0.1,0,53,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/5/2008,2147,1.69,0,59,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/6/2008,1454,0.81,0,66,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/7/2008,1033,0,0,76,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/8/2008,1450,0.32,0,73,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/9/2008,1704,0.01,0,70,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/10/2008,1714,0.17,0,58,42,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/11/2008,2143,0.83,0,46,42,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/12/2008,3,0.12,0,65,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/13/2008,1450,0.02,0,66,49,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/14/2008,2327,0,0,71,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/15/2008,1001,0,0,67,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/16/2008,1344,0,0,64,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/17/2008,1434,0,0,74,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/18/2008,1248,0,0,75,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/19/2008,1655,0.02,0,76,42,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/20/2008,1517,0.02,0,80,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/21/2008,1554,0.08,0,74,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/22/2008,847,0.01,0,69,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/23/2008,1554,0,0,77,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/24/2008,1411,0,0,82,60,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/25/2008,1314,0,0,84,65,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/26/2008,1027,0,0,81,58,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/27/2008,1206,0.85,0,71,57,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/28/2008,2359,0.01,0,71,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/29/2008,103,0.01,0,76,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",6/30/2008,1025,0,0,78,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/1/2008,1605,0,0,83,60,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/2/2008,1558,0,0,74,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/3/2008,1618,0,0,71,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/4/2008,1530,0,0,76,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/5/2008,1323,0,0,82,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/6/2008,42,0.05,0,86,63,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/7/2008,1805,0,0,66,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/8/2008,1621,0,0,72,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/9/2008,1511,0.01,0,76,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/10/2008,2316,0.04,0,68,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/11/2008,1914,1.05,0,67,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/12/2008,1657,0.01,0,73,54,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/13/2008,357,0.05,0,71,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/14/2008,2332,0.43,0,80,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/15/2008,1556,0.2,0,80,57,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/16/2008,1343,0.12,0,74,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/17/2008,1310,0.85,0,63,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/18/2008,1021,0,0,77,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/19/2008,1601,0.35,0,69,54,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/20/2008,1850,0.36,0,73,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/21/2008,1354,0,0,68,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/22/2008,1428,0,0,72,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/23/2008,1718,0,0,74,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/24/2008,1056,0.34,0,70,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/25/2008,1549,0.29,0,80,61,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/26/2008,1349,0,0,79,54,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/27/2008,1257,0,0,80,59,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/28/2008,1817,0,0,76,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/29/2008,904,0.43,0,81,59,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/30/2008,1114,0,0,78,60,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",7/31/2008,1318,0,0,76,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/1/2008,1333,0,0,78,57,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/2/2008,2036,0,0,77,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/3/2008,1232,0.15,0,72,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/4/2008,1834,0,0,82,62,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/5/2008,1224,0,0,79,57,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/6/2008,1028,0.22,0,75,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/7/2008,1245,0,0,76,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/8/2008,1439,0,0,76,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/9/2008,1018,0,0,71,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/10/2008,1531,0,0,69,43,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/11/2008,2117,0,0,73,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/12/2008,1030,0.08,0,64,58,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/13/2008,1636,0.27,0,75,61,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/14/2008,1009,0.02,0,72,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/15/2008,1232,0,0,74,49,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/16/2008,1324,0.09,0,83,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/17/2008,1513,0,0,85,60,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/18/2008,1056,0,0,76,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/19/2008,243,0,0,69,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/20/2008,1358,0,0,80,55,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/21/2008,2347,0,0,80,63,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/22/2008,1836,0.09,0,81,61,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/23/2008,1350,0,0,68,53,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/24/2008,1418,0,0,69,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/25/2008,1534,0,0,72,41,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/26/2008,1101,0,0,73,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/27/2008,931,1.54,0,69,56,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/28/2008,1606,0.44,0,73,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/29/2008,1520,0,0,76,49,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/30/2008,,0,0,78,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",8/31/2008,1523,0,0,84,62,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/1/2008,1331,0,0,84,67,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/2/2008,1307,0.48,0,76,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/3/2008,835,0,0,64,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/4/2008,1210,0,0,60,44,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/5/2008,,0.06,0,61,41,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/6/2008,1614,0,0,65,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/7/2008,1635,0.06,0,61,44,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/8/2008,1520,0.02,0,58,40,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/9/2008,1040,0,0,64,38,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/10/2008,1126,0,0,65,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/11/2008,1211,0.7,0,59,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/12/2008,1245,0,0,70,50,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/13/2008,1739,0.37,0,62,49,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/14/2008,1136,0.16,0,57,41,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/15/2008,2328,0,0,61,36,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/16/2008,1340,0,0,76,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/17/2008,2052,0,0,69,43,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/18/2008,2335,0,0,69,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/19/2008,903,0,0,75,59,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/20/2008,1039,0,0,59,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/21/2008,622,0,0,61,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/22/2008,605,0,0,70,51,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/23/2008,2327,0.96,0,68,60,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/24/2008,33,0,0,64,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/25/2008,1232,0,0,66,47,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/26/2008,1924,1.14,0,79,57,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/27/2008,832,0,0,58,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/28/2008,,0.19,0,55,44,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/29/2008,2357,0.03,0,59,44,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",9/30/2008,1558,0,0,54,39,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/1/2008,1535,0,0,53,42,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/2/2008,1537,0,0,60,35,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/3/2008,1421,0,0,54,28,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/4/2008,2043,0,0,56,29,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/5/2008,1743,0.12,0,55,37,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/6/2008,711,0.49,0,53,48,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/7/2008,1019,0.84,0,56,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/8/2008,1546,0,0,64,41,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/9/2008,1404,0,0,56,39,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/10/2008,2224,0.41,0,46,40,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/11/2008,2037,0.06,0,59,46,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/12/2008,536,0.02,0,65,49,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/13/2008,1139,0.15,0,64,40,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/14/2008,127,0,0,53,34,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/15/2008,1228,0,0,50,40,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/16/2008,1313,0,0,48,34,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/17/2008,1309,0,0,48,35,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/18/2008,1951,0,0,55,33,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/19/2008,48,0,0,53,44,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/20/2008,1349,0,0,48,31,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/21/2008,1857,0,0,47,27,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/22/2008,1659,0.05,0,44,36,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/23/2008,807,0,0,50,35,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/24/2008,2302,0.69,0,44,41,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/25/2008,1351,0.08,0,54,39,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/26/2008,1501,0.04,0.2,44,33,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/27/2008,1026,0,0,35,26,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/28/2008,1453,0,0,46,24,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/29/2008,2358,0,0,48,26,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/30/2008,1042,0,0,66,40,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",10/31/2008,417,0,0,55,37,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/1/2008,1938,0,0,48,30,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/2/2008,440,0,0,52,37,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/3/2008,1346,0,0,60,40,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/4/2008,119,0.21,0,67,45,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/5/2008,938,0.12,0,59,52,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/6/2008,1306,0.35,0,55,40,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/7/2008,2322,0.42,0,44,37,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/8/2008,935,0,0,37,25,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/9/2008,342,0,0,26,20,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/10/2008,108,0,0,31,16,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/11/2008,1934,0.01,0.1,34,15,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/12/2008,2339,0.06,0.4,34,30,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/13/2008,704,0.17,0.2,39,32,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/14/2008,1731,0,0,36,30,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/15/2008,439,0,0,30,23,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/16/2008,1547,0.01,0.1,26,20,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/17/2008,1034,0.02,0.7,24,16,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/18/2008,2016,0,0,26,13,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/19/2008,1358,0,0,30,22,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/20/2008,20,0,0.2,22,9,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/21/2008,453,0,0,19,5,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/22/2008,1347,0,0,28,8,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/23/2008,455,0,0,30,24,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/24/2008,1612,0.01,0.3,29,16,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/25/2008,20,0,0,26,9,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/26/2008,1308,0,0,32,11,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/27/2008,1448,0.04,0.7,34,16,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/28/2008,324,0,0,30,12,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/29/2008,2050,0.02,0.5,24,10,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",11/30/2008,2351,0,0,22,15,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/1/2008,254,0,0.1,22,7,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/2/2008,1103,0,0,33,11,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/3/2008,243,0,0,21,8,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/4/2008,1314,0,0,14,4,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/5/2008,1336,0.05,1.1,17,2,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/6/2008,1241,0.01,0.3,17,-4,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/7/2008,1848,0.08,2.9,9,-11,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/8/2008,2355,0.01,0.1,17,9,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/9/2008,720,0,0,14,0,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/10/2008,2338,0.1,1.2,24,3,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/11/2008,5,0,0,15,-7,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/12/2008,1507,0.06,1.5,11,-15,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/13/2008,2342,0.14,1.1,29,11,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/14/2008,1127,0.93,8.8,26,-3,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/15/2008,644,0.02,0.5,-3,-18,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/16/2008,1,0.03,0.5,-2,-22,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/17/2008,1203,0,0.2,7,-7,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/18/2008,2355,0,0.1,16,-19,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/19/2008,245,0.1,7.3,19,14,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/20/2008,2358,0.27,6.8,18,0,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/21/2008,1358,0.01,0.6,9,-10,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/22/2008,451,0,0,2,-17,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/23/2008,947,0.1,3.7,12,-1,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/24/2008,1453,0,0,8,-8,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/25/2008,1132,0,0,19,-9,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/26/2008,34,0.02,0,32,19,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/27/2008,2354,0,0,35,16,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/28/2008,134,0,0.1,19,2,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/29/2008,729,0.01,0.2,25,4,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/30/2008,1839,0,0,7,-8,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",12/31/2008,1450,0,0,9,-16,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/1/2009,2113,0,0.3,22,4,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/2/2009,322,0,0,9,-2,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/3/2009,1605,0.41,5.6,23,9,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/4/2009,932,0.03,0.5,22,-13,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/5/2009,52,0,0,11,-16,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/6/2009,1306,0,0,18,5,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/7/2009,2339,0.01,0.5,18,4,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/8/2009,32,0,0,9,-11,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/9/2009,2227,0,0,14,-14,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/10/2009,1535,0,0,14,-10,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/11/2009,1503,0.01,0.3,16,1,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/12/2009,2219,0,0.1,12,-11,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/13/2009,556,0,0,-5,-24,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/14/2009,2312,0,0,-6,-19,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/15/2009,12,0,0,-2,-24,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/16/2009,2102,0,0.1,6,-23,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/17/2009,1542,0.04,1.1,10,0,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/18/2009,1626,0.01,0.4,17,-2,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/19/2009,1856,0.01,0.1,17,3,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/20/2009,2152,0,0,18,-1,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/21/2009,11,0,0,21,13,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/22/2009,2359,0,0,22,14,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/23/2009,1022,0,0,22,-10,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/24/2009,1542,0,0,4,-16,
USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",1/25/2009,2351,0,0,1,-17,
